,addr,loc,d_hub
169,"TINA BESTERWITCH L-285, VIJAY RATTAN VIHAR SECTOR-1 5, PART II - GURGAON","[28.458140000000004,77.04726833333334]",b1b3de810f1d46619cd868a470ab831c
170,BUILDING NO. 112 SECTOR 44 GURGON - HARYANA,"[28.454659581184387,77.08133339881897]",48b6dba5107b422fb17325c85021dd4f
171,"h no 156 gali no 5 block d sheetla colony ,Gurgaon Gurgaon Haryana - Gurgaon","[28.485682010650635,77.0331609249115]",b1b3de810f1d46619cd868a470ab831c
172,201-B New Colony Gurugram - Gurugram - Gurugram,"[28.46598314,77.01543255]",b1b3de810f1d46619cd868a470ab831c
173,SHASHIPALGAUR HOUSENO89GROUNDFLOORSECTOR9 - - GURUGRAM,"[28.463556666666666,76.99313166666667]",b1b3de810f1d46619cd868a470ab831c
174,"H - 1402, ,GPL Eden Heights,Sector 70,Gurgaon 1220 01,, Sector 70, - - -","[28.4004051,77.0105649]",be7261b61da149aa805e10f395c46ed3
175,SANDEEP LAKHINA T-25 WINDSOR COURT DLF 4 - - GURGAON,"[28.4639709,77.0856043]",48b6dba5107b422fb17325c85021dd4f
176,"354-B,Gali No. 11- Back,,Near Vivekanand School,Kr ishna Colony,Gurgaon, New Colony  (Gurgaon), - - -","[28.4658336,77.00905918]",b1b3de810f1d46619cd868a470ab831c
177,"ANURAG GULIA HOUSE NO-307,SECTOR-17-A,DEFEN CE COLONYNEAR MOTHER DAIRY - GURUGRAM","[28.479748964309692,77.05970406532288]",b1b3de810f1d46619cd868a470ab831c
178,"3A, Ground FloorBank Colony, Krishna Colony - - - GURUGRAM","[28.46756208,77.01239202]",b1b3de810f1d46619cd868a470ab831c
179,"NONE H.NO.449,FIRSTFLOOR,SECTOR-9,N EARESIHOSPITAL, - GURGAON","[28.464483333333337,76.999585]",b1b3de810f1d46619cd868a470ab831c
180,AMRITH KAUR CHAHAL ANSALS ESENCIA SECTOR 67 HOUSE NR C1143.GROUND FLOOR - GURUGRAM,"[28.3814351,77.0601531]",be7261b61da149aa805e10f395c46ed3
181,h.no 711210 Laxman viharphase 2 gali no 3 - - - Gurgaon,"[28.4783048,77.0077562]",b1b3de810f1d46619cd868a470ab831c
182,HEMANT GOENKA HOUSE NUMBER 71  GALI NUMBER 10 H BLOCK ASHOK VIHAR - GURGAON,"[28.4977891,77.027039]",b1b3de810f1d46619cd868a470ab831c
183,"ROHAN SINGH 745  SECTOR 4, URBAN ESTATE GROUND FLOOR - GURGAON","[28.4754424,77.0091242]",b1b3de810f1d46619cd868a470ab831c
184,USB-1-PG-SILVER HOUSE NO 4634 SECTOR 23 A GURGAON - GURGAON,"[28.50460351,77.04073252]",b1b3de810f1d46619cd868a470ab831c
185,"ADVOCATE OF SUPREME COURT OF INDIA ,  BUNGLOW SAI GURGAON - - GURGAON","[28.50654273,77.03568638]",b1b3de810f1d46619cd868a470ab831c
186,"318516 shivaji nagar,gurugram, Shivaji Nagar  (G urgaon) - - Gurgaon","[28.45454692840576,77.02864408493042]",b1b3de810f1d46619cd868a470ab831c
187,"C-881, 1st Floor, Sushant Lok-1Near Vyapar Kendra  Gurgaon Haryana Tel:9945944138 - - Gurgaon","[28.407087922096252,77.04338014125824]",be7261b61da149aa805e10f395c46ed3
188,ENSHA C-33THEICONAPARTMENTDLFPHASE-V - - GURUGRAM,"[28.4574502,77.097283]",48b6dba5107b422fb17325c85021dd4f
189,"DEBJANI MUKHERJEE 425, IXIA,VATIKA CITY - - GURUGRAM","[28.40258613948071,77.04582160521858]",be7261b61da149aa805e10f395c46ed3
190,MUNISHI JINDAL 57A HARTRON COMPLEX ELECTRONIC CITY UDYOG VIHAR PHASE IV - GURGAON,"[28.50033024,77.07093554]",48b6dba5107b422fb17325c85021dd4f
191,"5, aricent lane sector 18 electronic city - - Gurgaon","[28.4992697,77.0686988]",a67a898ec4f4482bb79ee39293c330e9
192,"Plot 11 Sector 5 Near Shetla Mata Mandir, Gurugram  HaryanaTel:9818049525 - - Gurugram","[28.4853715,77.0205381]",b1b3de810f1d46619cd868a470ab831c
193,"NAVDEEP SODHI TOWER 14A, APT 904 ORCHID PETALS, SECTOR 49 - GURUGRAM","[28.4134482,77.0452442]",be7261b61da149aa805e10f395c46ed3
194,"H,NO-4418, LAXMI GARDEN, TRIKONA P H,NO-4418, LAXMI GARDEN, TRIKONA P GURUGRAM - HARYANA","[28.4533105,77.01675155]",b1b3de810f1d46619cd868a470ab831c
195,231623 rajiv nagar 14th 231623 rajiv nagar 14th - - Gurgaon,"[28.4814996,77.0469587]",b1b3de810f1d46619cd868a470ab831c
196,"W 157 Second Floor W Block Uppal Southend Sector 4 9, Uppal Southend - - -","[28.4069203,77.0457254]",48b6dba5107b422fb17325c85021dd4f
197,"House no. 757, 2nd floor,Behind Euro international  school, - - Sector 10 ,Gurugram","[28.45407897,77.00691348]",b1b3de810f1d46619cd868a470ab831c
198,"Webhelp India, Ground floor, tower A, SP Infocity, Udyog vihar phase 1 - - -","[28.513609170913696,77.08694458007812]",b1b3de810f1d46619cd868a470ab831c
199,"ARUN VERMA HOUSE NO. 264 , SARDAR SINGH SONI, NEAR BY DOCTOR YADAV - GURGAON","[28.48596878,77.01924223]",b1b3de810f1d46619cd868a470ab831c
200,"VISHNU KUMAR,VILL-MOLLAHERA(NE AR-MATA CHOWK),POST-MARUTI - - GURGAON","[28.502738333333333,77.06567666666666]",a67a898ec4f4482bb79ee39293c330e9
201,"HOUSE NO.-D31,4TH FLOOR,VIPUL WORLD,NEAR WEGA SCHO Sector 48 Gurugram Sector 48 Gurugram - GURGAON","[28.412221773766102,77.03705670506265]",be7261b61da149aa805e10f395c46ed3
202,"316, sector 5, Near mothers pride school, gurgaon, Gurgaon Sector 5, Gurgaon, - Gurgaon,","[28.4828883,77.01856906]",a67a898ec4f4482bb79ee39293c330e9
203,"244-255,knowledge Park,udyog vihar,phase IV, Udyog vihar phase 4, - - -","[28.496328620240092,77.08377672359347]",b1b3de810f1d46619cd868a470ab831c
204,"VISHNU KUMAR,VILL-MOLLAHERA(NE AR-MATA CHOWK),POST-MARUTI - - GURGAON","[28.502738333333333,77.06567666666666]",a67a898ec4f4482bb79ee39293c330e9
205,"Apt 2A, Tower G, The IVY, Sush ant Lok I, Sector 28, Galleria - - -","[28.4793491,77.0795139]",48b6dba5107b422fb17325c85021dd4f
206,E- 22  RIDGEWOOD ESTATE  DLF CITY  PHASE 4 - -,"[28.4657255,77.0818086]",48b6dba5107b422fb17325c85021dd4f
207,"H.no 493, sector 10 A, khandsa road, gurgaon, Khan dsa Road - - -","[28.44336678,77.00767563]",b1b3de810f1d46619cd868a470ab831c
208,"House No 62, Sector 05,, Sector 05 - - - -","[28.479642,77.01801731]",b1b3de810f1d46619cd868a470ab831c
209,"Vupul belmonte, sec-53, golf course road, flat no- Near HDFC bank - - Gurgoan","[28.4389246,77.1008589]",48b6dba5107b422fb17325c85021dd4f
210,A-14 Spaze Privy Sector 72 Sohna Road Gurgaon - - - Gurgaon,"[28.415076209513728,77.03453582956807]",be7261b61da149aa805e10f395c46ed3
211,H-383Palam Vihar - Gurugram - Gurugram,"[28.514693579636514,77.04098098911345]",a67a898ec4f4482bb79ee39293c330e9
212,Vinitec Automotive plot no 19 Udyog Vihar phas - Gurugram - Gurugram,"[28.515099,77.0804371]",b1b3de810f1d46619cd868a470ab831c
213,AAKASH KUMAR ASHISH AUTOMOTIVE PRIVATE LIMITED KATARIA POTTERIES - GURGAON,"[28.4858082,77.019594]",b1b3de810f1d46619cd868a470ab831c
214,AAKASH KUMAR ASHISH AUTOMOTIVE PRIVATE LIMITED KATARIA POTTERIES - GURGAON,"[28.485731616340495,77.01963790175662]",b1b3de810f1d46619cd868a470ab831c
215,"House No 83 Sector 5 Gurgaon Haryana 122001, Secto r 5 - - -","[28.480381348267557,77.01867960431925]",b1b3de810f1d46619cd868a470ab831c
216,MOHAN CLOTHING PVT LTD 76 UDYOG VIHAR PHASE-1 GURGAON HARYANA INDIA - GURGAON,"[28.5097721,77.077492]",b1b3de810f1d46619cd868a470ab831c
217,SANJEEV ANAMIKAMAKEOVERSHOPNUMBER84SEC TOR1 7AMARKET - GURUGRAM,"[28.47805,77.06058]",b1b3de810f1d46619cd868a470ab831c
218,"HOSHIYAR SINGH HOUSE NO  1260, SECTOR-4, GURUGRAM, HARYANA - GURUGRAM","[28.4771244,77.0057813]",b1b3de810f1d46619cd868a470ab831c
219,"HOSHIYAR SINGH HOUSE NO  1260, SECTOR-4, GURUGRAM, HARYANA - GURUGRAM","[28.47738519,77.0057568]",b1b3de810f1d46619cd868a470ab831c
220,"D1403, GP Eden heightsSec 70 Gurgaon - - - Gurgaon","[28.392641,77.0218186]",be7261b61da149aa805e10f395c46ed3
221,"ROHIT GUPTA H NO-601, SANSKRITI APARTMENTS , MDI QUATERS, SECTOR 17 C, - GURGAON","[28.4735906124115,77.05963969230652]",a67a898ec4f4482bb79ee39293c330e9
222,LEDD-ZD-DC-WHITE E101 DLF THE CREST GOLF COURSE ROAD  DLF PHASE 5 - GURGAON,"[28.486613333333334,77.06248166666666]",48b6dba5107b422fb17325c85021dd4f
223,"house no.24 Galli no.A1 Ashok vihar extn-3 palam v ihar road gurgaon, Gurgaon - - Gurgaon","[28.48590095,77.0192312]",b1b3de810f1d46619cd868a470ab831c
224,House No 1125Sector 4 - - - GURUGRAM,"[28.4711777,77.0108753]",b1b3de810f1d46619cd868a470ab831c
225,"8th Floor Paras twin tower , near suncity sector 5 4 gurgaon, sector 54 - - -","[28.4345828,77.1056649]",48b6dba5107b422fb17325c85021dd4f
226,"3rd Floor, Vipul Plaza, Suncity, Sector 54, Gurgao n 122003, Sector 54 - - -","[28.43145242,77.10829087]",48b6dba5107b422fb17325c85021dd4f
227,SHUBHISAXENA 1101SECTOR17BIFFCOCOLONY - - GURUGRAM,"[28.4802264,77.0660085]",b1b3de810f1d46619cd868a470ab831c
228,"ANUP CHOUDHARY 147  SAI KUNJ NEW PALAM VIHAR PHASE-3, OPP DEV PROPERTIES - GURUGRAM","[28.5144103,77.03015251]",b1b3de810f1d46619cd868a470ab831c
229,NITUSRIVASTAVA B-1144PALAMVIHAR - - GURGAON,"[28.50600155127669,77.03430470823945]",b1b3de810f1d46619cd868a470ab831c
230,"Spaze privy B-002,Sector 72, Spaze privy B-002 - - - Gurgaon","[28.4088632,77.0347125]",48b6dba5107b422fb17325c85021dd4f
231,CZ-F-GKXYD-W D 601  BESTECH PARK VIEW CITY 2 SECTOR 49  SOHNA ROAD - GURGAON,"[28.40374048333615,77.04604466445744]",be7261b61da149aa805e10f395c46ed3
232,GURGAON GURGAON GURGAON - GURGAON,"[28.4858782,77.0195598]",b1b3de810f1d46619cd868a470ab831c
233,GURGAON GURGAON GURGAON - GURGAON,"[28.479375511762917,77.02966956542228]",b1b3de810f1d46619cd868a470ab831c
234,"RIDOO SANKHLA B-604 ALAKNANDA APTS SECTOR-56 ,GURGAON - GURGAON","[28.48954834,77.06406407]",48b6dba5107b422fb17325c85021dd4f
235,SANAKAURKHATTAR 202BALAJIAPARTMENTSSAHIBKUNJCH AUMA FATTAKBEHINDGURUDWARA - GURUGRAM,"[28.52019619,77.03373339]",b1b3de810f1d46619cd868a470ab831c
236,"PLOT NO.112,SECTOR 44 GURGAON HR - GURGAON","[28.486652970314026,77.06261694431305]",48b6dba5107b422fb17325c85021dd4f
237,"PLOT NO.112,SECTOR 44 GURGAON HR - GURGAON","[28.454659581184387,77.08133339881897]",48b6dba5107b422fb17325c85021dd4f
238,19516 shivaji nagar gurgaonnear thakral hospital - - - GURGAON,"[28.45475158,77.02653392]",b1b3de810f1d46619cd868a470ab831c
239,"MANVI GOYAL X-16REGENCY PARK 2,DLF PHASE-4 - - GURGAON","[28.47062,77.08928333333333]",48b6dba5107b422fb17325c85021dd4f
240,HOUSE NO  86 SECTOR 17 A   GUR HOUSE NO 86 SECTOR 17 A VIKRANT SHASTRI MARG - GURUGRAM,"[28.476508604362607,77.05599498935044]",b1b3de810f1d46619cd868a470ab831c
241,House No- 1041  2nd Floor Sec - Gurugram - Gurugram,"[28.4668369,77.0080587]",a67a898ec4f4482bb79ee39293c330e9
242,RAJ KUMAR 4177 SHIVAJI NAGAR - - GURGAON,"[28.453365,77.02288166666668]",b1b3de810f1d46619cd868a470ab831c
243,"69831, 2nd floor, Gali No.4, Laxman vihar, Phase- Pickup address:-61231, Gali No.4, laxman vihar, N - - Gurgaon","[28.480447,77.0086862]",b1b3de810f1d46619cd868a470ab831c
244,"Flat no.102, Ganpati co op Housing soc,GH-27, Gurg aon Sector 56 - - -","[28.422383333333332,77.10567333333333]",48b6dba5107b422fb17325c85021dd4f
245,"AMIT VERMA AMIT VERMA H.NO. 820, GROUND FLOOR, SECTOR 9A, GURGAON - GURGAON","[28.47024188,77.00043909]",b1b3de810f1d46619cd868a470ab831c
246,GP2-2A Gurgaon One Apartments Sector 22 Gurgaon - - - Gurgaon,"[28.501385,77.0643189]",b1b3de810f1d46619cd868a470ab831c
247,Jabong office 82A Sector 18 Gu - Gurugram - Gurugram,"[28.48384201526642,77.07389831542969]",b1b3de810f1d46619cd868a470ab831c
248,"BISHWAJIT SAHU PLOT  # 570, UDYOG VIHAR PH 5OPP. HEAD POST OFFICE - GURGAON","[28.4968746,77.0850459]",b1b3de810f1d46619cd868a470ab831c
249,GURGAON GURGAON HARYANA - GURGAON,"[28.50816983,77.08675237]",b1b3de810f1d46619cd868a470ab831c
250,VISHU SINGLA HNO 704SECTOR 21 POCKET E URBAN ESTATES - GURGAON,"[28.5053224,77.038086]",a67a898ec4f4482bb79ee39293c330e9
251,"HN- 2421,E BLOCK,NEAR- ASIA COLOMBIA HOSPITAL,PALA M VIHAR - - -","[28.50848425,77.03414199]",a67a898ec4f4482bb79ee39293c330e9
252,"A2502 Parsvnath Exotica,Golf Course Road,Sec 53,P Nxt to Hotel Ibis - - Gurgaon","[28.4437866,77.0981679]",48b6dba5107b422fb17325c85021dd4f
253,"FIRST FLOOR, UNIT NO. 122, VIPUL TRADE CENTR - Gurgaon - Gurgaon","[28.4067852,77.0412691]",be7261b61da149aa805e10f395c46ed3
254,"GP 28, NagarroSector 18 - - - GURUGRAM","[28.48972299,77.06045475]",48b6dba5107b422fb17325c85021dd4f
255,"12th Floor,Welldone Tech Park - - - GURUGRAM","[28.416684,77.0343174]",be7261b61da149aa805e10f395c46ed3
256,"NITIN RAO IFFCO CHOWK, HNO. 1100, SECTOR 17 B, IFFCO COLONY , - GURUGRAM","[28.48006262,77.06618376]",48b6dba5107b422fb17325c85021dd4f
257,SOUMIBANERJEE P362NDFLOORKUSHAWAHOUSESECTOR5 6 - GURUGRAM,"[28.5008301,77.0523201]",48b6dba5107b422fb17325c85021dd4f
258,XYD-GK-OG-YX-WHITE 1702  TOWER 8  THE CLOSE SOUTH NIRVANA COUNTRY - GURGAON,"[28.412538,77.0685972]",be7261b61da149aa805e10f395c46ed3
259,"SHRUTI WAGH D-98 GROUND FLOOR DLF EXCLUSI VE FLOORS,DLF CITY-5 - GURUGRAM","[28.445293307304382,77.09169745445251]",48b6dba5107b422fb17325c85021dd4f
260,813CSector 22B - - - GURGAON,"[28.508374001830816,77.0664880424738]",b1b3de810f1d46619cd868a470ab831c
261,CDD-SOLAR-SUL-B 49623  RADHA KRASHAN MANDIR NEAR RAJU SWEET LAXMI GARDEN - GURGAON,"[28.451320817694068,77.0163098629564]",b1b3de810f1d46619cd868a470ab831c
262,ABHISHEK SINGH HOUSE NO 117131 GALI NO 4C HUKKA CHOWK WALI GALI LAXMAN - GURGAON,"[28.4931042,77.0205169]",b1b3de810f1d46619cd868a470ab831c
263,Building 1 tower B candor tech - Gurugram - Gurugram,"[28.510319902561605,77.07353764213622]",a67a898ec4f4482bb79ee39293c330e9
264,"Surya Vihar Apartments ,Flat N o C-801,Near Kapasheda Border, Dundahera, - Gurgaon,","[28.48583855,77.01920214]",b1b3de810f1d46619cd868a470ab831c
265,"House No. 1250, 1st Floor, Sector 15 part 2, Gurga on, Sector 15 part 2 - - -","[28.461027145385742,77.04625010490417]",b1b3de810f1d46619cd868a470ab831c
266,"ASHUTOSH SHARMA DESQ WORX 638, JMD MEGAPOLIS SOHNA ROAD SECTOR-48 - GURGAON","[28.41862142086029,77.037393450737]",be7261b61da149aa805e10f395c46ed3
267,h.no -67935s.no-2 Rajiv Nagar (WestGurgaon - Gurugram - Gurugram,"[28.4735379,77.0333254]",b1b3de810f1d46619cd868a470ab831c
268,"plot-811,udyog vihar,phase-5, Udyog Vihar - - - -","[28.50103981,77.08615928]",48b6dba5107b422fb17325c85021dd4f
269,"ANAND SINGLA A-146, SUSHANT LOK - I - - GURGAON","[28.4644156,77.079066]",48b6dba5107b422fb17325c85021dd4f
270,Plot No.7 Sector 22A - Gurugram - Gurugram,"[28.48602426,77.01930514]",b1b3de810f1d46619cd868a470ab831c
271,TANNU HOUSE GALI NO 6MAIN MANDIR ROAD WEST RAJIV N - - - Gurgaon,"[28.474758,77.0333289]",b1b3de810f1d46619cd868a470ab831c
272,"Flat 401, Tower 5, The Close S outh, Nirvana Country, Sector 50, Gurugram, Nirvana country - Gurgaon","[28.4119783,77.0706237]",be7261b61da149aa805e10f395c46ed3
273,House # 53  Sector - 14 Gurgaon - Gurugram - Gurugram,"[28.473791666666664,77.05165000000001]",a67a898ec4f4482bb79ee39293c330e9
274,XYD-PAIPAI 101 TOWER 7  VIPUL GREENS SECTOR 48 SOHNA ROAD - GURGAON,"[28.4157835,77.0382243]",be7261b61da149aa805e10f395c46ed3
275,"1816 A, SECTOR 10 A, GURGAON HARYANA , Khandsa Roa d Gurgaon - Gurgaon","[28.445834,77.0037786]",b1b3de810f1d46619cd868a470ab831c
276,"MUKESH KUMAR H NO 108631, GALI NO 2 LAXMAN VIHAR PHASE 2 - GURGAON","[28.479141719117553,77.00739635164864]",b1b3de810f1d46619cd868a470ab831c
277,"House no 541 part 1 sec 15 first floor gurgaon , H ouse no  541 part 1 sec 15   gurgaon , - - Gurgaon,","[28.4522393,77.0371354]",a67a898ec4f4482bb79ee39293c330e9
278,E-93A Palam Vihar Extn (Dharam colony) Opposite AC P office Palam Vihar- - - Gurgaon,"[28.50151426,77.0356302]",b1b3de810f1d46619cd868a470ab831c
279,"Om sai mobile plaza,shop no21 firoz gandhi marketn ear sector.9 petrol pump chowk - - GURUGRAM","[28.46748217,77.00056948]",b1b3de810f1d46619cd868a470ab831c
280,TANU ADHIKARI 251 P SECOND FLOOR SECTOR 23 - - GURGAON,"[28.510980438441038,77.05041180364788]",a67a898ec4f4482bb79ee39293c330e9
281,SAURABH PRAKASH SR HOUSE NO. 1425  FIRST FLOOR SECTOR-10A NEAR 10A POLICE - GURGAON,"[28.4455668926239,77.00268566608429]",b1b3de810f1d46619cd868a470ab831c
282,GURGAON GURGAON GURGAON - GURGAON,"[28.46048922,77.08754676]",48b6dba5107b422fb17325c85021dd4f
283,"H.NO-1, 2ND FLOOR, SEC-51, SAMASPUR VILLAGE, , OPP -AMITY SCHOOL, NEAR SMILE ON DENTAL CLINIC, - - Gurgaon","[28.42982769012451,77.06290125846863]",be7261b61da149aa805e10f395c46ed3
284,ANANT KHIRBAT 18 NEW COLONY NEAR OLF CONVENT SCH OOL - GURGAON,"[28.4639967,77.0192027]",b1b3de810f1d46619cd868a470ab831c
285,"Hno 1098, Near shakuntla cinema - - Gurgaon","[28.47478203,77.00936371]",b1b3de810f1d46619cd868a470ab831c
286,"Hno 1098, Near shakuntla cinema - - Gurgaon","[28.4734756,77.0108349]",b1b3de810f1d46619cd868a470ab831c
287,"PRATEEK LALWANI SHOP.NO. 114, SOUTH POINT MALL,GOLF COURSE ROAD, PHASE5 - GURUGRAM","[28.486433029174805,77.06271886825562]",48b6dba5107b422fb17325c85021dd4f
288,"RAHUL GAIROLA C-153, MAYFIELD GARDENSSECTOR 50 - GURGAON","[28.42036305,77.06115548]",be7261b61da149aa805e10f395c46ed3
289,"263, G block, palam vihar Near ansal plaza mall - - Gurgaon","[28.5142,77.0410345]",b1b3de810f1d46619cd868a470ab831c
290,"81L, BAHLS, First Floor, New Colony  (Gurgaon) - - - -","[28.467023333333334,77.016985]",b1b3de810f1d46619cd868a470ab831c
291,"F-2698 palam vihar , Palam vihar - - - -","[28.51425776258111,77.03395687043667]",b1b3de810f1d46619cd868a470ab831c
292,KAVITA BANSAL 749SECTOR 14 - - GURUGRAM,"[28.4738502,77.0488264]",b1b3de810f1d46619cd868a470ab831c
293,"Kaushik Complex  Plot No. 68273, Basement, Near New Singh Musicals, GURGAON - -","[28.475056666666667,77.06179666666667]",a67a898ec4f4482bb79ee39293c330e9
294,BHUPINDERSINGH 274A12KRISHNACOLONYGALILEONO7 - - GURGAON,"[28.4678356,77.0086624]",b1b3de810f1d46619cd868a470ab831c
295,"PARAS MAHESHWARI HOUSE NUMBER 10, NEAR GURUDWAR ASECTOR-22A - GURUGRAM","[28.5037799,77.0664577]",b1b3de810f1d46619cd868a470ab831c
296,"KUNDAN SINGH DARBARIPUR ROAD B2-101, TULIP ORANGE, SECTOR 70 - GURGAON","[28.3960492,77.0290003]",be7261b61da149aa805e10f395c46ed3
297,"Flat no. 5C, tower 12, Central Park II, sec- 48, s ohna road, Gurgaon, Gurgaon South City II, - - -","[28.4244591,77.0358787]",be7261b61da149aa805e10f395c46ed3
298,SUNIL PAHWA HOUSE NO 301 SECTOR 5 - - GURGAON,"[28.48190748,77.01906506]",a67a898ec4f4482bb79ee39293c330e9
299,"NEAR BY RAJAT JAYANTI PARK, HOUSE NO.- 1067, FIRST GurugramIslampur Village Sector 4 GurugramIslampur Village Sector 4 - GURGAON","[28.472505554498373,77.01373114484485]",b1b3de810f1d46619cd868a470ab831c
300,"YOMA Business solutions pvt ltd,Unit no. 629-634 6 th Floor, Vipul Trade Ce - Gurgaon","[28.406956623672794,77.04235587441346]",be7261b61da149aa805e10f395c46ed3
301,"C - 604, Sispal Vihar, AWHO Colony, Sector 49, Soh na Road, Gurgaon, Gurgaon, - - -","[28.4153593,77.0430451]",48b6dba5107b422fb17325c85021dd4f
302,"G-232 Palam Vihar Gurgaon Haryana 122017,Near Ansa l Plaza Mall., Palam Vihar  (Gurgaon) - - -","[28.51494903841468,77.04250880483086]",b1b3de810f1d46619cd868a470ab831c
303,RICHAMALIK SECTOR17AHOUSENO792GURGAONINDI ASEC TOR17A - GURGAON,"[28.478745818138123,77.06346988677979]",b1b3de810f1d46619cd868a470ab831c
304,529A Sector 22A gurgaon Haryana - - - -,"[28.50622886,77.06226327]",b1b3de810f1d46619cd868a470ab831c
305,"SHWETA KUMAR 801 A, LABURNUM COMPLEX SUSHANT LOK - GURUGRAM","[28.4523544,77.0863569]",48b6dba5107b422fb17325c85021dd4f
306,"HIMANSHU YADAV HOUSE NO 170, GROUND FLOORSECT OR 17A - GURGAON","[28.4780687,77.0580512]",a67a898ec4f4482bb79ee39293c330e9
307,"HIMANSHU YADAV HOUSE NO 170, GROUND FLOORSECT OR 17A - GURGAON","[28.5053245,77.0381109]",a67a898ec4f4482bb79ee39293c330e9
308,"MONIKA SARIN GP-II8BGURGAON ONE APARTMENT, SECTOR-22, OLD DELHI ROAD - GURUGRAM","[28.5015722,77.0646632]",b1b3de810f1d46619cd868a470ab831c
309,"SHIVAM KR 3524, SECTOR 23NEAR MAIN MARKET - GURGAON","[28.502471842803065,77.06548179499805]",a67a898ec4f4482bb79ee39293c330e9
310,"H.no.987 sector 15 part 2 Gurgaon , Gurgaon , - - - Gurgaon,","[28.460923333333334,77.04350666666666]",b1b3de810f1d46619cd868a470ab831c
311,"H.no.987 sector 15 part 2 Gurgaon , Gurgaon , - - - Gurgaon,","[28.46084,77.04343999999999]",b1b3de810f1d46619cd868a470ab831c
312,POOJA  NASSA H. NO. 756 ARJUN NAGAR SECTOR 8 - RGAON HARYANA,"[28.4593203,77.02129987]",a67a898ec4f4482bb79ee39293c330e9
313,A44 Sushant Apartment Sushan t Lok-I Block Copposite Gold Suk Galleria DLF-IV - -,"[28.48685833333333,77.062805]",48b6dba5107b422fb17325c85021dd4f
314,"G-236 Ground floor Palam Vihar, Palam Vihar  (Gurg aon) - - -","[28.51579,77.04157666666667]",a67a898ec4f4482bb79ee39293c330e9
315,SAPNA PANCHAL HOUSE NUMBER 833   SECTOR - 5BEHIND SECTOR 5 POLICE - GURGAON,"[28.477415,77.0187457]",b1b3de810f1d46619cd868a470ab831c
316,"ARJUN MEHTA KODAK EXPRESS, SF-96, GLLERIA MARKET,DLF PHASE 4 - GURGAON","[28.4673404,77.08163274]",48b6dba5107b422fb17325c85021dd4f
317,"4989, Shivpuri, Near Sector 7, - - - Gurgaon","[28.46964397351572,77.01457986855385]",b1b3de810f1d46619cd868a470ab831c
318,"4989, Shivpuri, Near Sector 7, - - - Gurgaon","[28.46961012,77.01465632]",b1b3de810f1d46619cd868a470ab831c
319,"4989, Shivpuri, Near Sector 7, - - - Gurgaon","[28.469548839817186,77.01459646118379]",b1b3de810f1d46619cd868a470ab831c
320,1016 Sector 23A Gurugram Haryana - - - Gurugram,"[28.5051131,77.043635]",a67a898ec4f4482bb79ee39293c330e9
321,KULJEETSINGH 364ESPACENIRVANACOUNTRYSECTOR5 0 - GURGAON,"[28.414244999999998,77.06414833333334]",be7261b61da149aa805e10f395c46ed3
322,"N 332 Vijay Rattan Vihar  Sector 15 Part 2 , Secto r 15 Part 2 , - - -","[28.45534973,77.04172161]",b1b3de810f1d46619cd868a470ab831c
323,"NM-13, 2nd Floor, Old Dlf Sector14 Gurgaon - - Gurgaon","[28.46995308,77.04501169]",b1b3de810f1d46619cd868a470ab831c
324,"HOUSE NO. 20353, TOP FLOOR, GALI NO. 3,RAJIV NAGA R - - GURUGRAM","[28.475376,77.0406672]",b1b3de810f1d46619cd868a470ab831c
325,Chd avenues tower 10 flat 604Chd avenues - - - GURUGRAM,"[28.41707,77.025441]",be7261b61da149aa805e10f395c46ed3
326,423  Sector-4  Urban EstateNear Blue Bell Senior S - - - Gurgaon,"[28.4780276,77.0088336]",b1b3de810f1d46619cd868a470ab831c
327,CDD-SOLAR-SUL-W HOUSE NO.458  SECTOR 21 POCKET A NEAR ANAND FARM - GURGAON,"[28.5111746,77.0420968]",b1b3de810f1d46619cd868a470ab831c
328,SUMITKATARIA C47SECONDFLOORMAYFIELDGARDENSE CTOR 50 - GURUGRAM,"[28.422569632530212,77.06069111824036]",be7261b61da149aa805e10f395c46ed3
